Date,Open,High,Low,Close,Adj Close,Volume
2012-10-09,74.000000,74.985001,73.800003,74.294998,64.143982,8334770
2012-10-10,74.000000,75.300003,73.500000,74.800003,64.580002,12243290
2012-10-11,74.970001,77.605003,73.949997,77.269997,66.712517,15208710
2012-10-12,77.400002,79.464996,76.410004,76.714996,66.233360,10521200
2012-10-15,76.300003,77.445000,75.470001,76.514999,66.060661,8234530
2012-10-16,76.989998,77.150002,74.250000,74.709999,64.502281,8444410
2012-10-17,74.500000,74.500000,71.805000,72.644997,62.719406,15736970
2012-10-18,72.800003,73.900002,72.000000,73.570000,63.518047,10401450
2012-10-19,73.570000,74.320000,73.000000,73.550003,63.500774,10746120
2012-10-22,73.300003,75.355003,72.599998,75.089996,64.830368,10570860
2012-10-23,74.510002,75.364998,74.285004,74.620003,64.424606,6092610
2012-10-25,74.705002,74.955002,72.800003,73.110001,63.120895,11764660
2012-10-29,73.769997,74.900002,73.364998,73.764999,63.686413,9085790
2012-10-30,73.500000,74.355003,72.610001,73.544998,63.496460,9656400
2012-10-31,73.839996,74.285004,72.919998,73.849998,63.759789,6735320
2012-11-01,73.779999,77.099998,73.305000,76.474998,66.026131,12004580
2012-11-02,76.809998,77.199997,75.029999,75.455002,65.145493,9529970
2012-11-05,75.199997,75.839996,74.065002,75.324997,65.033257,5926440
2012-11-06,75.199997,75.754997,73.889999,74.875000,64.644737,8349790
2012-11-07,74.800003,76.000000,73.699997,75.404999,65.102333,5205260
2012-11-08,75.199997,75.764999,74.385002,74.955002,64.713821,6987380
2012-11-09,74.995003,76.394997,74.154999,74.815002,64.592934,9795750
2012-11-11,null,null,null,null,null,null
2012-11-12,74.800003,75.449997,74.370003,74.904999,64.670639,4299050
2012-11-15,74.800003,75.120003,73.500000,73.735001,63.660507,5845240
2012-11-16,73.800003,75.099998,72.364998,73.110001,63.120895,6093380
2012-11-19,73.235001,73.599998,72.099998,72.500000,62.594238,5357010
2012-11-20,72.500000,73.254997,70.449997,70.974998,61.277615,9160040
2012-11-21,71.349998,71.349998,69.400002,70.315002,60.707787,8660450
2012-11-22,70.680000,72.239998,70.449997,71.654999,61.864697,6485150
2012-11-23,72.000000,72.500000,70.599998,71.864998,62.046009,5354300
2012-11-26,71.800003,72.800003,70.500000,72.169998,62.309319,3738300
2012-11-27,72.294998,73.980003,72.230003,73.669998,63.604382,5713440
2012-11-29,74.000000,75.099998,72.625000,72.995003,63.021614,12323300
2012-11-30,73.489998,74.800003,73.370003,74.285004,64.135353,6414020
2012-12-03,74.495003,75.900002,74.349998,75.254997,64.972832,6137790
2012-12-04,75.320000,78.940002,74.500000,75.514999,65.197296,7079330
2012-12-05,75.500000,77.589996,75.500000,77.305000,66.742737,11435970
2012-12-06,77.495003,78.144997,76.260002,77.665001,67.053543,10840410
2012-12-07,77.709999,78.379997,75.989998,76.629997,66.159950,5639110
2012-12-10,76.599998,76.625000,75.510002,76.300003,65.875038,4399790
2012-12-11,76.580002,77.239998,74.845001,75.709999,65.365662,7868100
2012-12-12,75.695000,76.000000,74.410004,75.019997,64.769928,7653090
2012-12-13,75.364998,75.445000,72.599998,73.250000,63.241776,6501440
2012-12-14,73.010002,74.900002,72.480003,74.489998,64.312340,5343440
2012-12-17,74.535004,76.970001,74.370003,76.669998,66.194496,6708680
2012-12-18,76.599998,81.400002,75.599998,80.495003,69.496880,25146230
2012-12-19,80.614998,81.760002,80.230003,80.754997,69.721352,12903230
2012-12-20,80.785004,83.139999,79.570000,82.404999,71.145920,14620190
2012-12-21,82.010002,82.879997,80.099998,80.489998,69.492554,13025810
2012-12-24,80.504997,81.970001,80.504997,80.894997,69.842224,6421860
2012-12-26,80.889999,82.105003,80.459999,81.290001,70.183243,6775450
2012-12-27,81.480003,82.214996,80.355003,80.610001,69.596161,12001950
2012-12-28,81.000000,82.250000,80.809998,81.379997,70.260941,7680480
2012-12-31,81.885002,82.150002,81.000000,81.209999,70.114182,6099100
2013-01-01,81.794998,83.434998,81.705002,83.110001,71.754585,9513620
2013-01-02,83.769997,84.400002,82.324997,82.730003,71.426506,9909570
2013-01-03,83.169998,83.739998,82.510002,83.110001,71.754585,7435450
2013-01-04,83.110001,83.110001,81.919998,82.754997,71.448090,5631880
2013-01-07,83.084999,86.639999,82.300003,85.480003,73.800766,21917940
2013-01-08,85.275002,85.275002,83.764999,84.544998,72.993530,10487750
2013-01-09,84.544998,85.459999,83.800003,84.370003,72.842430,10510370
2013-01-10,84.800003,85.775002,84.230003,84.904999,73.304344,9652330
2013-01-11,85.220001,86.339996,82.599998,83.125000,71.767548,13703300
2013-01-14,83.125000,85.150002,82.500000,84.820000,73.230942,6257390
2013-01-15,84.745003,86.565002,84.639999,86.110001,74.344681,9713000
2013-01-16,85.599998,85.985001,83.620003,83.919998,72.453903,9632270
2013-01-17,84.135002,86.580002,83.199997,86.135002,74.366280,10774920
2013-01-18,86.589996,87.440002,85.415001,86.980003,75.095833,9505320
2013-01-21,87.199997,87.709999,86.099998,86.514999,74.694351,5995550
2013-01-22,86.665001,87.470001,85.620003,85.949997,74.206551,6076340
2013-01-23,86.050003,93.940002,84.500000,85.510002,73.826675,5571310
2013-01-24,85.745003,85.745003,82.764999,83.489998,72.082664,7930880
2013-01-25,83.199997,86.900002,82.794998,86.495003,74.677094,8782030
2013-01-28,86.785004,87.925003,85.440002,87.070000,75.173523,18207820
2013-01-29,87.300003,89.370003,86.080002,86.815002,74.953369,11573740
2013-01-30,86.900002,87.139999,84.699997,84.964996,73.356148,9156150
2013-01-31,85.010002,89.199997,84.510002,88.250000,76.192314,19687550
2013-02-01,87.699997,88.400002,86.750000,87.870003,75.864227,9242120
2013-02-04,88.199997,88.339996,85.580002,86.000000,74.249718,6254250
2013-02-05,85.699997,85.800003,83.525002,83.824997,72.371902,7362520
2013-02-06,84.320000,85.589996,84.105003,84.514999,72.967613,5774070
2013-02-07,84.500000,85.400002,82.879997,83.510002,72.099945,5927620
2013-02-08,83.400002,84.455002,82.394997,82.974998,71.638039,5507600
2013-02-11,83.025002,83.480003,82.095001,82.464996,71.197693,5352050
2013-02-12,82.334999,82.690002,80.400002,81.084999,70.006264,7020990
2013-02-13,80.504997,82.379997,80.300003,80.684998,69.660919,5691840
2013-02-14,80.199997,80.699997,78.025002,78.580002,67.843529,6617850
2013-02-15,78.559998,80.199997,77.769997,79.535004,68.668045,6347270
2013-02-18,79.705002,80.760002,79.129997,80.334999,69.358734,6376380
2013-02-19,80.260002,81.599998,79.269997,81.300003,70.191887,8309330
2013-02-20,81.495003,81.855003,80.550003,80.959999,69.898346,5194770
2013-02-21,80.370003,80.370003,76.400002,76.800003,66.306740,8773780
2013-02-22,76.800003,78.129997,76.510002,77.334999,66.768631,6663920
2013-02-25,77.900002,78.175003,75.324997,76.735001,66.250618,6913710
2013-02-26,76.510002,76.889999,75.500000,76.305000,65.879379,7253540
2013-02-27,76.800003,78.180000,75.135002,77.779999,67.152832,7399320
2013-02-28,78.464996,78.489998,72.849998,73.925003,63.824543,12739970
2013-03-01,74.555000,75.989998,72.860001,74.739998,64.528183,4991690
2013-03-04,76.000000,76.230003,71.279999,71.635002,61.847424,6048400
2013-03-05,71.900002,73.489998,71.224998,72.769997,62.827347,6365870
2013-03-06,73.099998,75.199997,73.099998,74.695000,64.489342,9577040
2013-03-07,74.695000,74.695000,72.010002,73.014999,63.038868,11719700
2013-03-08,73.400002,75.345001,73.199997,74.355003,64.195793,7878410
2013-03-11,74.589996,74.589996,72.099998,72.514999,62.607189,8178330
2013-03-12,72.809998,73.349998,70.220001,70.660004,61.005653,11937170
2013-03-13,70.504997,71.595001,69.519997,70.285004,60.681881,9543860
2013-03-14,70.595001,71.660004,69.739998,70.894997,61.208546,7095390
2013-03-15,70.779999,71.919998,69.699997,70.040001,60.470348,7501900
2013-03-18,69.570000,69.570000,68.290001,68.680000,59.296181,5426850
2013-03-19,68.855003,69.489998,65.654999,66.105003,57.073002,7187200
2013-03-20,66.040001,66.199997,63.154999,64.025002,55.277191,8015790
2013-03-21,64.324997,64.894997,61.505001,62.384998,53.861263,9692780
2013-03-22,62.294998,62.790001,57.985001,61.880001,53.425266,13163720
2013-03-25,62.400002,63.240002,60.630001,60.910000,52.587803,7900470
2013-03-26,60.799999,60.799999,59.450001,59.970001,51.776230,10684950
2013-03-28,59.970001,69.074997,58.799999,67.235001,58.048607,46123170
2013-04-01,66.389999,67.279999,65.004997,66.320000,57.258625,12578210
2013-04-02,65.599998,70.910004,65.599998,69.764999,60.232937,16287370
2013-04-03,69.040001,70.754997,68.055000,68.570000,59.201210,13621170
2013-04-04,67.904999,69.099998,67.010002,68.065002,58.765209,14757170
2013-04-05,67.699997,68.690002,66.550003,67.555000,58.324890,9596150
2013-04-08,67.404999,69.000000,66.675003,67.150002,57.975224,7264910
2013-04-09,68.010002,68.949997,66.014999,66.259995,57.206821,10544210
2013-04-10,67.000000,67.184998,65.620003,66.489998,57.405392,8984950
2013-04-11,67.199997,67.330002,64.379997,65.114998,56.218266,10437670
2013-04-12,65.300003,68.900002,64.315002,67.955002,58.670235,11652690
2013-04-15,67.349998,68.400002,66.169998,66.440002,57.362228,10876690
2013-04-16,66.000000,69.800003,65.805000,69.324997,59.853046,11977300
2013-04-17,69.410004,74.394997,69.245003,73.285004,63.271980,21468870
2013-04-18,73.324997,74.589996,70.824997,71.724998,61.925133,25064480
2013-04-22,71.599998,73.294998,71.440002,72.550003,62.637402,9304060
2013-04-23,72.989998,74.949997,71.620003,72.514999,62.607189,14727990
2013-04-25,72.900002,73.769997,71.800003,73.224998,63.220188,10248120
2013-04-26,73.400002,73.940002,70.010002,70.440002,60.815708,11512130
2013-04-29,71.150002,71.294998,69.199997,69.940002,60.384029,6024870
2013-04-30,70.199997,70.974998,68.199997,70.275002,60.673248,11925960
2013-05-02,70.209999,71.389999,69.599998,70.114998,60.535107,7322840
2013-05-03,70.500000,72.675003,69.059998,70.959999,61.264656,11655890
2013-05-06,71.099998,72.650002,71.000000,72.059998,62.214355,8357510
2013-05-07,72.150002,72.980003,71.389999,72.095001,62.244568,10186270
2013-05-08,72.199997,72.870003,70.695000,71.080002,61.368263,8690130
2013-05-09,70.660004,71.580002,69.845001,70.224998,60.630074,8017030
2013-05-10,70.099998,70.739998,69.055000,69.455002,59.965286,9336660
2013-05-13,69.800003,70.500000,67.144997,67.709999,58.458706,8436060
2013-05-14,68.000000,68.400002,67.125000,67.745003,58.488926,6361600
2013-05-15,67.599998,69.769997,67.599998,69.275002,59.809883,6569460
2013-05-16,68.625000,71.254997,68.500000,70.370003,60.755264,11012520
2013-05-17,70.500000,71.400002,69.754997,70.699997,61.040180,8221960
2013-05-20,71.320000,72.089996,69.660004,70.019997,60.453087,9252370
2013-05-21,70.199997,70.459999,68.834999,69.120003,59.676067,6655750
2013-05-22,69.470001,69.980003,67.800003,68.480003,59.123505,6714810
2013-05-23,66.910004,69.300003,66.510002,68.790001,59.391140,19827110
2013-05-24,69.300003,71.779999,68.019997,71.275002,61.536621,15511640
2013-05-27,71.400002,72.445000,70.720001,71.855003,62.037380,9839520
2013-05-28,72.025002,72.775002,71.430000,71.904999,62.080547,6783240
2013-05-29,72.489998,72.489998,70.084999,70.675003,61.018608,5113130
2013-05-30,70.070000,72.095001,69.834999,71.805000,61.994209,8197640
2013-05-31,71.625000,71.625000,68.099998,68.400002,59.054440,9148860
2013-06-03,68.199997,69.900002,68.199997,69.385002,59.904846,6453330
2013-06-04,69.500000,72.059998,69.500000,71.070000,61.359631,10795550
2013-06-05,70.510002,73.309998,70.510002,72.690002,62.758289,8019940
2013-06-06,72.320000,74.440002,72.010002,73.665001,63.600063,10756220
2013-06-07,73.500000,73.849998,71.824997,72.180000,62.317966,7661440
2013-06-10,72.525002,73.199997,71.665001,72.639999,62.715111,11134820
2013-06-11,72.250000,72.785004,68.400002,70.474998,60.845921,15309710
2013-06-12,69.864998,70.400002,66.510002,67.290001,58.096085,12185420
2013-06-13,66.644997,67.995003,66.025002,67.099998,57.932049,8298500
2013-06-14,67.714996,69.169998,67.714996,68.464996,59.110538,5397620
2013-06-17,68.639999,69.379997,67.120003,69.120003,59.676067,5070830
2013-06-18,68.970001,70.599998,68.519997,70.349998,60.738003,5928400
2013-06-19,70.500000,72.370003,70.400002,71.330002,61.584099,8347850
2013-06-20,70.300003,70.400002,68.500000,68.754997,59.360935,6415570
2013-06-21,68.110001,68.730003,65.000000,66.964996,57.815491,10236370
2013-06-24,67.400002,68.135002,65.820000,67.459999,58.242867,9964350
2013-06-25,67.400002,68.199997,65.214996,65.570000,56.611095,11651180
2013-06-26,65.699997,65.800003,63.930000,64.584999,55.760681,11251740
2013-06-27,65.449997,65.800003,63.275002,64.340004,55.549156,15405980
2013-06-28,64.724998,66.160004,64.724998,65.830002,56.835567,11501940
2013-07-01,65.305000,66.750000,64.945000,65.925003,56.917595,10213960
2013-07-02,65.300003,66.580002,63.805000,64.209999,55.436920,19418150
2013-07-03,63.505001,63.599998,60.099998,61.070000,52.725941,20392400
2013-07-04,61.130001,62.494999,60.500000,61.174999,52.816593,14565550
2013-07-05,61.700001,62.799999,61.200001,61.634998,53.213741,8732290
2013-07-08,61.099998,61.099998,59.654999,60.380001,52.130211,7588110
2013-07-09,60.990002,61.660000,60.415001,60.889999,52.570526,7491970
2013-07-10,60.900002,61.490002,59.049999,59.410000,51.292740,10978880
2013-07-11,60.099998,61.700001,60.099998,60.400002,52.147484,12370780
2013-07-12,60.500000,60.980000,59.500000,60.180000,51.957535,7814750
2013-07-15,59.180000,59.730000,58.450001,59.070000,51.860962,8903900
2013-07-16,58.299999,58.939999,56.709999,57.090000,50.122612,9379310
2013-07-17,56.900002,57.160000,55.169998,56.029999,49.191975,9475230
2013-07-18,56.099998,57.599998,55.169998,56.924999,49.977753,9753850
2013-07-19,56.980000,58.200001,56.599998,57.139999,50.166512,6249130
2013-07-22,56.630001,57.134998,55.555000,56.420002,49.534378,8833530
2013-07-23,57.009998,58.380001,56.599998,58.064999,50.978615,7269650
2013-07-24,57.500000,57.980000,54.689999,56.029999,49.191975,11008480
2013-07-25,56.500000,57.779999,56.060001,56.684998,49.767033,12457450
2013-07-26,56.759998,57.220001,53.645000,55.485001,48.713482,10628520
2013-07-29,55.009998,56.185001,54.400002,55.125000,48.397419,6896410
2013-07-30,55.009998,55.430000,52.724998,53.305000,46.799534,6399240
2013-07-31,52.799999,57.500000,51.500000,56.590000,49.683632,18341470
2013-08-01,57.090000,57.500000,53.950001,55.295002,48.546677,9058950
2013-08-02,55.599998,56.055000,52.000000,53.660000,47.111210,13193940
2013-08-05,53.500000,54.570000,51.645000,52.740002,46.303493,13844080
2013-08-06,52.990002,52.990002,49.965000,50.974998,44.753902,15838700
2013-08-07,50.735001,53.299999,49.095001,52.154999,45.789890,15946050
2013-08-08,51.599998,52.474998,50.049999,50.375000,44.227123,13089370
2013-08-12,51.200001,53.185001,50.455002,51.740002,45.425529,11994000
2013-08-13,51.195000,52.799999,51.000000,51.869999,45.539665,9392270
2013-08-14,52.650002,54.279999,52.599998,53.470001,46.944401,11212710
2013-08-16,52.900002,53.450001,48.009998,48.735001,42.787270,13314350
2013-08-19,48.099998,50.299999,46.200001,49.980000,43.880329,12336900
2013-08-20,48.974998,53.189999,48.500000,52.169998,45.803051,16134040
2013-08-21,52.840000,53.700001,49.349998,49.735001,43.665226,10866110
2013-08-22,49.799999,55.744999,48.700001,54.590000,47.927711,21217880
2013-08-23,54.709999,55.465000,52.700001,54.645000,47.976002,18502680
2013-08-26,55.105000,55.544998,53.040001,53.984997,47.396545,16167990
2013-08-27,53.490002,53.619999,51.049999,51.950001,45.609901,13652450
2013-08-28,50.849998,53.950001,50.009998,53.435001,46.913673,13027640
2013-08-29,53.884998,57.900002,52.599998,56.954998,50.004082,28299880
2013-08-30,56.794998,57.775002,53.500000,54.145000,47.537018,17999060
2013-09-02,54.000000,56.299999,54.000000,55.609997,48.823223,9173030
2013-09-03,55.700001,56.490002,51.724998,52.380001,45.987427,14761760
2013-09-04,52.799999,54.580002,52.560001,54.084999,47.484341,9916730
2013-09-05,55.000000,57.470001,54.924999,56.434998,49.547543,12184950
2013-09-06,56.625000,58.785000,55.250000,58.065002,50.978619,13290090
2013-09-10,59.000000,60.000000,58.200001,59.490002,52.229706,12087320
2013-09-11,60.000000,64.989998,59.020000,64.610001,56.724846,24107140
2013-09-12,65.300003,65.300003,61.799999,62.395000,54.780178,11401430
2013-09-13,61.980000,63.994999,61.415001,63.310001,55.583511,10154830
2013-09-16,64.800003,67.500000,63.189999,65.360001,57.383324,16427330
2013-09-17,65.559998,66.790001,64.099998,66.165001,58.090080,12238320
2013-09-18,66.879997,67.099998,65.809998,66.684998,58.546612,7737790
2013-09-19,68.500000,73.300003,68.220001,72.220001,63.406101,17054960
2013-09-20,72.110001,74.699997,69.535004,74.264999,65.201546,18026610
2013-09-23,73.050003,73.849998,71.629997,72.949997,64.047020,11124260
2013-09-24,72.300003,74.879997,72.205002,74.305000,65.236656,13600530
2013-09-25,73.805000,76.199997,73.000000,75.735001,66.492119,15485980
2013-09-26,75.199997,75.900002,74.014999,74.434998,65.350784,11598130
2013-09-27,74.324997,75.065002,72.525002,73.305000,64.358688,10523360
2013-09-30,72.010002,73.339996,70.669998,72.964996,64.060196,12293790
2013-10-01,73.099998,75.605003,71.639999,75.000000,65.846825,14820480
2013-10-03,75.500000,77.150002,75.199997,76.264999,66.957451,10014540
2013-10-04,75.525002,77.989998,75.309998,77.425003,67.975883,13942990
2013-10-07,76.724998,79.385002,76.404999,78.739998,69.130402,12117930
2013-10-08,79.010002,80.394997,77.099998,77.915001,68.406075,13764370
2013-10-09,76.995003,79.300003,76.309998,79.144997,69.485962,9387620
2013-10-10,78.404999,79.800003,78.059998,78.544998,68.959175,8464890
2013-10-11,79.500000,79.775002,77.400002,78.065002,68.537781,6937590
2013-10-14,77.980003,78.785004,77.370003,77.680000,68.199753,5733220
2013-10-15,77.709999,79.699997,77.089996,78.875000,69.248924,9291580
2013-10-17,78.555000,80.290001,78.099998,78.525002,68.941628,8734580
2013-10-18,78.099998,81.790001,78.099998,81.099998,71.202370,11303760
2013-10-21,81.254997,84.139999,80.570000,83.834999,73.603577,11208760
2013-10-22,83.500000,84.790001,83.184998,83.955002,73.708946,8909740
2013-10-23,84.154999,84.820000,82.805000,84.025002,73.770409,7605360
2013-10-24,83.849998,86.199997,83.834999,84.625000,74.297165,9904300
2013-10-25,84.000000,85.750000,84.000000,85.040001,74.661514,9174560
2013-10-28,85.209999,86.370003,85.199997,85.915001,75.429741,9583350
2013-10-29,85.900002,87.589996,84.500000,86.250000,75.723846,17697490
2013-10-30,86.055000,86.400002,84.224998,84.889999,74.529823,8131080
2013-10-31,84.599998,87.050003,84.279999,86.144997,75.631668,14924560
2013-11-01,85.500000,88.599998,85.500000,86.535004,75.974075,11476050
2013-11-05,85.720001,87.495003,84.614998,86.695000,76.114540,7785270
2013-11-06,86.324997,87.449997,85.699997,86.379997,75.837997,5796760
2013-11-07,86.105003,88.500000,86.105003,86.955002,76.342804,9543140
2013-11-08,86.300003,87.845001,85.915001,86.639999,76.066277,9859210
2013-11-11,86.000000,86.989998,84.864998,85.650002,75.197083,7703870
2013-11-12,85.355003,86.154999,83.205002,83.684998,73.471901,6526170
2013-11-13,83.220001,84.110001,82.540001,83.305000,73.138268,6143940
2013-11-14,84.599998,87.440002,84.339996,86.480003,75.925774,9110380
2013-11-18,87.500000,87.800003,86.644997,87.260002,76.610611,5743530
2013-11-19,87.309998,89.570000,87.154999,88.730003,77.901199,7074150
2013-11-20,88.589996,90.900002,88.500000,89.589996,78.656227,12772210
2013-11-21,89.324997,90.150002,88.430000,88.860001,78.015327,8689280
2013-11-22,89.400002,89.739998,86.724998,87.455002,76.781792,6465290
2013-11-25,87.800003,89.099998,87.375000,88.754997,77.923126,5100860
2013-11-26,88.035004,89.540001,88.035004,89.055000,78.186523,6106120
2013-11-27,88.849998,92.489998,88.849998,91.964996,80.741371,8655560
2013-11-28,93.000000,93.345001,91.035004,91.500000,80.333122,8841820
2013-11-29,91.900002,92.900002,91.199997,91.855003,80.644814,4435770
2013-12-02,91.525002,94.000000,91.199997,93.394997,81.996857,8022250
2013-12-03,93.025002,94.324997,92.580002,93.324997,81.935394,7793290
2013-12-04,93.199997,94.190002,92.830002,93.169998,81.799316,5742100
2013-12-05,94.500000,94.680000,92.910004,93.245003,81.865173,3876070
2013-12-06,93.199997,93.625000,92.110001,92.705002,81.391075,3647460
2013-12-09,94.824997,94.824997,92.095001,93.074997,81.715912,5285470
2013-12-10,93.110001,95.400002,92.824997,95.004997,83.410385,7635480
2013-12-11,94.599998,94.949997,93.504997,94.105003,82.620224,4929040
2013-12-12,93.339996,94.019997,92.860001,93.150002,81.781761,3336530
2013-12-13,92.500000,93.400002,91.800003,92.154999,80.908195,5013050
2013-12-16,92.199997,92.959999,90.125000,91.360001,80.210228,5222130
2013-12-17,92.175003,93.500000,91.320000,92.440002,81.158409,6180220
2013-12-18,92.510002,94.775002,91.555000,94.339996,82.826530,5987780
2013-12-19,94.610001,96.300003,94.205002,96.040001,84.319069,7622460
2013-12-20,96.300003,96.620003,95.680000,96.375000,84.613167,5645780
2013-12-23,96.305000,99.500000,96.220001,98.695000,86.650040,8356250
2013-12-24,98.800003,99.419998,98.035004,98.864998,86.799294,5890190
2013-12-26,98.599998,100.800003,98.349998,99.875000,87.686035,9029620
2013-12-27,99.889999,101.000000,99.565002,100.739998,88.445450,6678510
2013-12-30,101.724998,102.500000,100.599998,102.230003,89.753624,8899370
2013-12-31,102.599998,102.885002,101.055000,101.720001,89.305870,6193970
2014-01-01,101.980003,102.269997,101.154999,101.540001,89.147820,2592560
2014-01-02,101.764999,104.000000,99.169998,100.910004,88.594727,13790330
2014-01-03,100.510002,100.970001,98.599998,99.404999,87.273376,7380140
2014-01-06,99.870003,104.169998,99.650002,103.430000,90.807175,11094920
2014-01-07,103.544998,104.620003,101.400002,102.754997,90.214554,8881400
2014-01-08,102.724998,103.370003,101.800003,102.629997,90.104805,4745410
2014-01-09,102.900002,103.199997,100.779999,102.559998,90.043343,5221660
2014-01-10,103.000000,103.400002,101.519997,102.330002,89.841431,4793600
2014-01-13,102.324997,103.125000,101.000000,101.930000,89.490234,6294510
2014-01-14,101.500000,102.489998,100.209999,100.985001,88.660561,4514970
2014-01-15,100.824997,101.949997,98.519997,99.035004,86.948547,7431180
2014-01-16,99.695000,102.599998,98.620003,102.345001,89.854584,7167370
2014-01-17,102.349998,102.459999,99.199997,100.019997,87.813324,4442060
2014-01-20,99.900002,101.025002,98.150002,98.699997,86.654434,4632080
2014-01-21,99.050003,100.184998,98.385002,99.074997,86.983665,3877800
2014-01-22,99.099998,100.000000,98.699997,99.455002,87.317291,3302930
2014-01-23,99.445000,100.735001,99.010002,99.425003,87.290955,4586290
2014-01-24,98.504997,99.480003,96.540001,97.004997,85.166290,6435990
2014-01-27,96.000000,96.000000,90.864998,91.470001,80.306801,6295430
2014-01-28,91.525002,94.650002,90.800003,93.059998,81.702736,13972210
2014-01-29,93.724998,94.419998,92.250000,93.305000,81.917854,5357420
2014-01-30,92.330002,92.370003,88.070000,89.620003,78.682579,11665950
2014-01-31,90.199997,92.114998,89.820000,91.735001,80.539459,7177520
2014-02-03,90.885002,91.489998,84.730003,85.260002,74.854675,9276840
2014-02-04,83.900002,86.500000,82.625000,84.330002,74.038185,8174160
2014-02-05,84.764999,85.650002,83.324997,84.680000,74.345474,6375620
2014-02-06,85.425003,86.120003,82.764999,84.235001,73.954781,8701340
2014-02-07,85.599998,87.285004,84.790001,86.879997,76.276970,10627740
2014-02-10,87.010002,88.300003,84.065002,84.995003,74.622009,7592800
2014-02-11,85.349998,86.644997,85.059998,85.959999,75.469254,5021260
2014-02-12,86.254997,86.525002,83.614998,84.339996,74.046959,4871450
2014-02-13,85.000000,85.000000,80.815002,81.510002,71.562325,5406540
2014-02-14,81.589996,83.800003,80.400002,83.425003,73.243645,6479960
2014-02-17,83.500000,85.845001,81.885002,84.644997,74.314728,4775170
2014-02-18,85.595001,87.879997,85.595001,87.110001,76.478897,8108500
2014-02-19,86.500000,87.389999,85.849998,86.885002,76.281357,3571120
2014-02-20,86.199997,87.300003,85.250000,86.790001,76.197952,5642830
2014-02-21,87.000000,89.000000,86.900002,88.599998,77.787056,6027990
2014-02-24,88.699997,89.860001,87.559998,88.279999,77.506111,6570500
2014-02-25,88.285004,89.440002,85.339996,85.760002,75.293655,8792630
2014-02-26,85.894997,86.989998,84.605003,85.815002,75.341934,9460400
2014-02-28,85.995003,87.949997,85.364998,87.595001,76.904709,7861200
2014-03-03,87.449997,88.129997,86.209999,86.879997,76.276970,5002660
2014-03-04,86.800003,89.294998,86.614998,89.080002,78.208481,7112430
2014-03-05,89.779999,90.300003,88.199997,89.669998,78.726479,7324670
2014-03-06,89.699997,91.790001,89.044998,90.830002,79.744911,8871320
2014-03-07,91.500000,94.695000,90.800003,94.084999,82.602646,9481220
2014-03-10,93.525002,98.165001,93.199997,97.230003,85.363838,9860380
2014-03-11,97.800003,97.894997,93.199997,93.669998,82.238297,7460960
2014-03-12,93.430000,96.580002,92.639999,94.580002,83.037239,7010040
2014-03-13,94.669998,95.959999,92.279999,92.849998,81.518379,7074890
2014-03-14,92.114998,94.339996,91.440002,93.940002,82.475357,6366140
2014-03-18,94.324997,96.084999,94.080002,94.815002,83.243568,6786760
2014-03-19,95.025002,97.699997,94.330002,97.169998,85.311165,7637420
2014-03-20,97.099998,97.459999,94.285004,94.864998,83.287460,5932150
2014-03-21,95.114998,98.879997,95.114998,98.144997,86.167160,9555530
2014-03-22,null,null,null,null,null,null
2014-03-24,99.105003,99.900002,97.320000,97.925003,85.974022,5735930
2014-03-25,97.550003,99.839996,97.550003,98.044998,86.079369,6176300
2014-03-26,98.665001,100.400002,98.504997,99.750000,87.576294,7177010
2014-03-27,99.900002,100.800003,98.610001,100.014999,87.808952,11328260
2014-03-28,100.500000,101.095001,98.099998,98.485001,86.465675,5572950
2014-03-31,98.879997,104.745003,98.599998,103.605003,90.960815,14044790
2014-04-01,104.470001,104.470001,100.355003,102.290001,89.806305,6983260
2014-04-02,103.010002,104.000000,101.239998,103.144997,90.556946,8617950
2014-04-03,103.144997,106.000000,102.000000,105.714996,92.813286,10156330
2014-04-04,106.000000,106.900002,104.610001,106.425003,93.436661,6336830
2014-04-07,106.135002,107.400002,104.809998,105.849998,92.931831,5873650
2014-04-09,106.125000,106.900002,105.559998,106.500000,93.502495,5582160
2014-04-10,106.599998,108.500000,106.254997,107.339996,94.239975,4774920
2014-04-11,106.025002,107.455002,105.199997,105.980003,93.045975,8329900
2014-04-15,106.000000,106.949997,100.300003,101.245003,88.888809,5967660
2014-04-16,101.095001,102.699997,99.584999,101.510002,89.121483,6801940
2014-04-17,102.000000,105.199997,100.565002,104.500000,91.746574,5784390
2014-04-21,105.790001,111.000000,104.955002,109.809998,96.408539,7471300
2014-04-22,109.889999,112.599998,108.720001,110.894997,97.361107,9444640
2014-04-23,109.800003,112.004997,109.500000,111.364998,97.773766,5895760
2014-04-24,111.364998,111.364998,111.364998,111.364998,97.773766,0
2014-04-25,111.110001,113.555000,110.730003,111.440002,97.839622,5307170
2014-04-28,111.500000,112.900002,111.035004,111.510002,97.901062,4354150
2014-04-29,111.500000,111.605003,105.779999,106.195000,93.234726,4916100
2014-04-30,104.605003,109.000000,104.559998,108.305000,95.087212,8012250
2014-05-02,108.514999,110.309998,106.580002,109.059998,95.750061,6893020
2014-05-05,108.250000,111.800003,108.250000,110.470001,96.987991,5636820
2014-05-06,111.000000,111.779999,110.205002,111.199997,97.628914,3167930
2014-05-07,110.699997,111.080002,108.800003,109.714996,96.325134,3950870
